account_id,customer_id,account_type,account_open_date,branch_id,current_balance,account_status
ACC001811,CUST03521,Savings,2023-09-24,BR0001,116910.84,Active
ACC001812,CUST02008,Salary,2020-03-09,BR0026,4327.89,Active
ACC001813,CUST04165,Salary,2025-11-14,BR0023,17414.49,Active
ACC001814,CUST03306,Current,2025-07-14,BR0027,6306.11,Active
ACC001815,CUST02317,Salary,2020-12-14,BR0029,43673.88,Active
ACC001816,CUST04875,Current,2021-06-25,BR0042,14798.52,Active
ACC001817,CUST00856,Salary,2020-03-15,BR0014,11820.61,Blocked
ACC001818,CUST04676,Salary,2023-01-12,BR0032,61318.81,Active
ACC001819,CUST04438,Salary,2025-06-01,BR0018,22818.27,Active
ACC001820,CUST04901,Savings,2022-11-10,BR0017,40944.52,Active
ACC001821,CUST04146,Current,2019-11-26,BR0003,6784.59,Active
ACC001822,CUST02581,Current,2019-12-19,BR0001,4081.5,Active
ACC001823,CUST04893,Salary,2023-11-18,BR0043,25050.51,Active
ACC001824,CUST03416,Current,2023-04-30,BR0019,15023.7,Active
ACC001825,CUST01080,Salary,2023-08-11,BR0015,46710.38,Inactive
ACC001826,CUST02108,Current,2023-02-27,BR0007,20012.45,Active
ACC001827,CUST01286,Salary,2021-02-19,BR0036,28172.18,Active
ACC001828,CUST04372,Salary,2019-10-06,BR0005,3139.88,Active
ACC001829,CUST00855,Current,2024-07-21,BR0040,212378.29,Active
ACC001830,CUST02781,Savings,2020-01-09,BR0017,18086.29,Active
ACC001831,CUST00600,Savings,2025-03-27,BR0044,50873.85,Active
ACC001832,CUST01339,Savings,2020-03-08,BR0013,8076.31,Active
ACC001833,CUST04351,Salary,2026-03-12,BR0020,31876.1,Active
ACC001834,CUST02460,Savings,2022-01-14,BR0041,4612.78,Active
ACC001835,CUST03258,Salary,2025-09-08,BR0030,37891.47,Active
ACC001836,CUST04028,Savings,2022-01-16,BR0033,14369.04,Active
ACC001837,CUST04312,Savings,2025-10-06,BR0009,22811.69,Active
ACC001838,CUST04308,Salary,2023-09-22,BR0035,50897.49,Active
ACC001839,CUST00474,Current,2021-05-16,BR0043,5018.83,Active
ACC001840,CUST02377,Savings,2026-06-21,BR0025,9687.68,Active
ACC001841,CUST03150,Salary,2021-12-03,BR0005,38131.24,Blocked
ACC001842,CUST01638,Salary,2019-11-09,BR0047,273174.42,Active
ACC001843,CUST03032,Current,2025-05-11,BR0020,18663.06,Active
ACC001844,CUST04711,Salary,2021-12-17,BR0035,44773.12,Inactive
ACC001845,CUST02221,Current,2021-04-01,BR0002,19372.97,Active
ACC001846,CUST02659,Salary,2021-08-24,BR0028,226544.06,Active
ACC001847,CUST02207,Salary,2025-07-07,BR0050,2706.29,Active
ACC001848,CUST01580,Salary,2023-06-17,BR0035,24674.98,Active
ACC001849,CUST00031,Salary,2026-07-17,BR0029,3131.75,Active
ACC001850,CUST03236,Savings,2019-09-01,BR0004,1088.02,Active
ACC001851,CUST00487,Salary,2025-03-07,BR0010,31475.18,Active
ACC001852,CUST03148,Current,2020-01-10,BR0009,26040.22,Active
ACC001853,CUST03430,Current,2024-06-09,BR0023,15649.52,Active
ACC001854,CUST03684,Salary,2023-05-09,BR0033,19391.05,Active
ACC001855,CUST02276,Current,2024-05-27,BR0032,907055.87,Active
ACC001856,CUST04283,Current,2025-08-17,BR0021,16158.31,Active
ACC001857,CUST02937,Current,2023-10-21,BR0023,40625.42,Active
ACC001858,CUST01411,Current,2026-05-21,BR0031,10104.76,Active
ACC001859,CUST00047,Savings,2021-08-14,BR0004,31391.08,Active
ACC001860,CUST03657,Current,2025-09-26,BR0034,16549.64,Active
ACC001861,CUST03400,Salary,2025-12-18,BR0009,13458.66,Active
ACC001862,CUST00471,Current,2020-01-19,BR0005,195375.42,Active
ACC001863,CUST02891,Current,2022-02-01,BR0021,90456.28,Active
ACC001864,CUST01435,Current,2022-09-30,BR0020,25954.39,Active
ACC001865,CUST04197,Salary,2020-05-26,BR0040,1387.07,Active
ACC001866,CUST02426,Savings,2024-09-26,BR0010,14282.48,Active
ACC001867,CUST01653,Savings,2022-10-10,BR0034,564464.67,Active
ACC001868,CUST04378,Current,2023-07-13,BR0002,16700.7,Active
ACC001869,CUST01912,Current,2026-08-18,BR0031,82773.32,Active
ACC001870,CUST00521,Current,2023-09-01,BR0002,124284.79,Inactive
ACC001871,CUST03345,Savings,2024-04-12,BR0003,28645.64,Active
ACC001872,CUST02444,Current,2021-01-16,BR0010,8020.97,Active
ACC001873,CUST04200,Salary,2022-10-28,BR0027,1185.15,Active
ACC001874,CUST00371,Salary,2025-04-02,BR0022,50060.92,Active
ACC001875,CUST04429,Salary,2022-10-22,BR0048,8285.75,Active
ACC001876,CUST00250,Salary,2025-10-29,BR0050,27211.11,Active
ACC001877,CUST00567,Savings,2024-05-02,BR0018,4915.83,Active
ACC001878,CUST00100,Salary,2024-04-01,BR0050,16021.95,Active
ACC001879,CUST00543,Salary,2020-11-20,BR0031,22936.0,Active
ACC001880,CUST04718,Current,2022-05-18,BR0009,30403.48,Active
ACC001881,CUST02758,Savings,2025-11-26,BR0036,5780.31,Active
ACC001882,CUST01719,Current,2025-02-01,BR0025,92623.03,Active
ACC001883,CUST04315,Savings,2022-08-07,BR0020,10761.46,Active
ACC001884,CUST00347,Current,2023-02-10,BR0014,2953.18,Active
ACC001885,CUST03094,Salary,2021-02-16,BR0032,19325.33,Active
ACC001886,CUST04174,Savings,2024-08-01,BR0037,22954.07,Active
ACC001887,CUST01825,Salary,2023-01-25,BR0017,26707.7,Active
ACC001888,CUST02759,Salary,2022-10-25,BR0041,112934.0,Active
ACC001889,CUST00370,Savings,2023-08-17,BR0043,16585.12,Blocked
ACC001890,CUST00009,Savings,2022-08-09,BR0046,19081.15,Active
ACC001891,CUST02215,Savings,2026-03-05,BR0042,5861.61,Active
ACC001892,CUST00363,Savings,2022-02-19,BR0006,58962.93,Active
ACC001893,CUST04346,Salary,2020-11-26,BR0049,27478.82,Active
ACC001894,CUST04265,Current,2026-07-29,BR0040,13305.95,Active
ACC001895,CUST00144,Current,2025-05-15,BR0013,2240.36,Active
ACC001896,CUST01259,Savings,2026-01-16,BR0015,124653.68,Active
ACC001897,CUST03605,Salary,2023-11-09,BR0030,5048.18,Active
ACC001898,CUST04363,Current,2025-05-25,BR0030,10834.24,Active
ACC001899,CUST02993,Savings,2024-04-05,BR0043,33860.8,Active
ACC001900,CUST04207,Current,2023-02-13,BR0048,5240.28,Active
ACC001901,CUST04282,Salary,2022-09-18,BR0011,3669.42,Active
ACC001902,CUST04104,Salary,2023-04-28,BR0049,1722.04,Active
ACC001903,CUST04968,Current,2020-05-20,BR0042,52323.26,Active
ACC001904,CUST03248,Salary,2024-10-08,BR0033,11450.36,Active
ACC001905,CUST02265,Savings,2021-10-20,BR0037,738756.84,Active
ACC001906,CUST02005,Salary,2020-10-26,BR0050,6679.34,Active
ACC001907,CUST03518,Savings,2022-06-24,BR0048,7290.0,Active
ACC001908,CUST04495,Current,2022-09-13,BR0046,11176.05,Active
ACC001909,CUST02294,Savings,2025-02-20,BR0030,29488.68,Active
ACC001910,CUST03937,Current,2023-08-14,BR0034,12528.43,Active
ACC001911,CUST03633,Savings,2023-06-26,BR0045,45926.55,Active
ACC001912,CUST03301,Savings,2026-01-22,BR0038,6806.91,Active
ACC001913,CUST00709,Current,2024-03-27,BR0006,4196.85,Blocked
ACC001914,CUST04339,Savings,2025-06-08,BR0030,2545.65,Active
ACC001915,CUST01226,Current,2021-01-17,BR0050,1527.99,Active
ACC001916,CUST03126,Current,2020-01-05,BR0022,11829.09,Active
ACC001917,CUST03395,Salary,2022-07-28,BR0036,15349.28,Active
ACC001918,CUST00192,Current,2023-12-16,BR0010,10324.51,Active
ACC001919,CUST03770,Salary,2024-12-19,BR0010,97937.71,Active
ACC001920,CUST03882,Savings,2020-11-18,BR0029,96147.26,Active
ACC001921,CUST04746,Savings,2024-09-28,BR0010,14738.77,Active
ACC001922,CUST01868,Current,2022-07-22,BR0044,2558.8,Active
ACC001923,CUST00464,Savings,2024-03-30,BR0046,11158.47,Active
ACC001924,CUST03510,Current,2025-01-11,BR0018,10723.73,Active
ACC001925,CUST04442,Salary,2025-12-25,BR0041,10010.98,Active
ACC001926,CUST04524,Current,2021-01-02,BR0030,9535.12,Blocked
ACC001927,CUST04759,Current,2026-06-11,BR0046,10055.19,Active
ACC001928,CUST03647,Current,2024-07-12,BR0032,13851.52,Active
ACC001929,CUST01660,Salary,2020-11-01,BR0034,10273.78,Active
ACC001930,CUST04462,Salary,2026-08-05,BR0040,28282.17,Active
ACC001931,CUST03707,Salary,2026-05-22,BR0014,33943.15,Active
ACC001932,CUST00544,Current,2021-05-26,BR0038,7385.15,Active
ACC001933,CUST04048,Salary,2025-07-18,BR0004,101242.95,Active
ACC001934,CUST02479,Current,2023-01-08,BR0033,6794.88,Blocked
ACC001935,CUST03200,Savings,2020-05-05,BR0026,3160.99,Active
ACC001936,CUST01722,Salary,2023-03-19,BR0017,34784.73,Active
ACC001937,CUST03632,Current,2020-08-07,BR0014,8259.42,Active
ACC001938,CUST01275,Savings,2023-11-30,BR0044,32388.21,Active
ACC001939,CUST00650,Savings,2024-04-11,BR0016,1231.02,Active
ACC001940,CUST00892,Savings,2020-01-03,BR0008,117119.16,Active
ACC001941,CUST04937,Savings,2024-01-26,BR0041,49352.91,Active
ACC001942,CUST00723,Salary,2020-07-13,BR0035,3638.87,Active
ACC001943,CUST04646,Salary,2024-07-17,BR0035,3734.87,Active
ACC001944,CUST03171,Salary,2019-09-07,BR0049,163852.04,Active
ACC001945,CUST01097,Savings,2021-10-25,BR0042,9091.94,Active
ACC001946,CUST00058,Current,2024-05-01,BR0025,8094.81,Active
ACC001947,CUST04883,Savings,2025-04-20,BR0008,1452.06,Active
ACC001948,CUST04802,Savings,2021-01-18,BR0015,14458.91,Active
ACC001949,CUST01203,Salary,2025-12-10,BR0036,16759.77,Active
ACC001950,CUST04533,Salary,2021-07-30,BR0015,51978.83,Active
ACC001951,CUST04190,Salary,2025-06-20,BR0028,4109.7,Active
ACC001952,CUST04977,Current,2025-09-08,BR0003,3553.38,Active
ACC001953,CUST02591,Savings,2026-05-08,BR0027,37841.25,Active
ACC001954,CUST03771,Salary,2022-07-01,BR0040,73723.44,Active
ACC001955,CUST04249,Salary,2023-10-23,BR0015,3342.98,Blocked
ACC001956,CUST01565,Current,2020-08-23,BR0023,80645.39,Active
ACC001957,CUST00109,Current,2022-06-02,BR0029,23041.45,Active
ACC001958,CUST00832,Savings,2025-11-15,BR0043,81647.49,Active
ACC001959,CUST01787,Savings,2026-06-05,BR0021,20246.47,Active
ACC001960,CUST00350,Salary,2022-10-28,BR0050,1067.7,Active
ACC001961,CUST00269,Current,2024-04-24,BR0009,18354.67,Active
ACC001962,CUST04300,Current,2023-01-04,BR0040,78603.58,Active
ACC001963,CUST01824,Salary,2024-02-06,BR0018,7536.44,Active
ACC001964,CUST02296,Current,2025-03-27,BR0003,13827.88,Active
ACC001965,CUST04171,Salary,2026-08-14,BR0014,17830.04,Active
ACC001966,CUST00626,Current,2022-12-28,BR0005,678.97,Active
ACC001967,CUST03960,Savings,2021-07-06,BR0042,163671.57,Active
ACC001968,CUST00839,Savings,2024-07-22,BR0015,7467.75,Inactive
ACC001969,CUST02644,Savings,2022-08-20,BR0013,40412.02,Active
ACC001970,CUST03637,Savings,2026-01-10,BR0021,19849.99,Active
ACC001971,CUST03224,Salary,2023-02-13,BR0039,99622.45,Active
ACC001972,CUST00307,Salary,2025-07-01,BR0041,35856.04,Active
ACC001973,CUST03690,Salary,2026-01-16,BR0029,16615.49,Active
ACC001974,CUST01165,Savings,2020-07-21,BR0041,7538.53,Inactive
ACC001975,CUST02188,Current,2021-07-27,BR0028,57378.26,Active
ACC001976,CUST02158,Current,2025-02-04,BR0031,2325.92,Active
ACC001977,CUST02404,Savings,2025-02-15,BR0049,47813.75,Blocked
ACC001978,CUST03468,Salary,2023-07-05,BR0028,5890.8,Inactive
ACC001979,CUST00178,Savings,2020-12-21,BR0028,98986.66,Active
ACC001980,CUST01104,Salary,2025-07-21,BR0021,26730.47,Active
ACC001981,CUST04085,Salary,2026-01-21,BR0043,47712.49,Active
ACC001982,CUST00976,Current,2021-04-02,BR0038,24303.77,Inactive
ACC001983,CUST02999,Current,2025-09-28,BR0046,2689.6,Active
ACC001984,CUST04927,Salary,2019-08-27,BR0043,7841.03,Active
ACC001985,CUST03598,Savings,2026-05-26,BR0007,49358.6,Active
ACC001986,CUST04584,Salary,2023-12-10,BR0014,26902.84,Active
ACC001987,CUST01120,Salary,2026-06-15,BR0006,90870.24,Active
ACC001988,CUST03018,Salary,2020-07-25,BR0043,35736.56,Active
ACC001989,CUST01341,Savings,2023-11-11,BR0015,6904.7,Active
ACC001990,CUST00742,Current,2020-11-16,BR0048,8473.7,Active
ACC001991,CUST04506,Current,2020-04-06,BR0041,24921.87,Active
ACC001992,CUST04404,Savings,2025-07-24,BR0038,1370.8,Active
ACC001993,CUST03188,Savings,2022-04-04,BR0030,164083.42,Active
ACC001994,CUST02457,Current,2021-09-15,BR0025,37425.07,Active
ACC001995,CUST02086,Current,2026-01-29,BR0012,96032.46,Active
ACC001996,CUST02830,Salary,2023-02-07,BR0041,3305.28,Active
ACC001997,CUST04463,Current,2022-03-23,BR0042,98074.06,Active
ACC001998,CUST03990,Current,2021-06-06,BR0048,320551.65,Active
ACC001999,CUST04996,Savings,2024-04-04,BR0028,4514.03,Active
ACC002000,CUST00025,Current,2025-01-28,BR0001,55585.75,Inactive
ACC002001,CUST01357,Savings,2020-06-21,BR0033,22055.82,Active
ACC002002,CUST03314,Salary,2026-07-30,BR0036,3451.9,Active
ACC002003,CUST02349,Savings,2021-04-10,BR0015,39793.58,Active
ACC002004,CUST02457,Current,2019-11-07,BR0043,59893.53,Active
ACC002005,CUST00480,Salary,2019-10-15,BR0038,10706.95,Active
ACC002006,CUST04608,Savings,2019-11-30,BR0045,89241.35,Active
ACC002007,CUST03685,Current,2022-03-01,BR0002,2980.61,Active
ACC002008,CUST01053,Salary,2020-09-05,BR0047,3663.93,Active
ACC002009,CUST04392,Current,2021-05-30,BR0019,25949.74,Active
ACC002010,CUST01978,Savings,2021-03-24,BR0050,22707.77,Active
ACC002011,CUST01242,Current,2026-04-02,BR0041,9321.81,Active
ACC002012,CUST00243,Salary,2025-06-09,BR0047,58192.59,Active
ACC002013,CUST03150,Salary,2020-04-03,BR0012,41650.69,Active
ACC002014,CUST01546,Current,2020-03-21,BR0025,61683.2,Active
ACC002015,CUST01009,Salary,2021-10-21,BR0048,19000.8,Active
ACC002016,CUST03404,Current,2023-07-02,BR0028,45392.23,Inactive
ACC002017,CUST00013,Savings,2020-08-29,BR0021,12903.06,Active
ACC002018,CUST01971,Current,2023-03-28,BR0012,258999.76,Active
ACC002019,CUST00263,Savings,2022-09-09,BR0009,8307.76,Active
ACC002020,CUST01804,Current,2025-04-11,BR0040,275503.86,Active
ACC002021,CUST00325,Savings,2023-01-29,BR0014,22968.19,Active
ACC002022,CUST03469,Salary,2019-09-27,BR0015,4227.59,Active
ACC002023,CUST04000,Current,2025-08-02,BR0040,113742.82,Active
ACC002024,CUST00769,Current,2024-09-24,BR0029,25618.8,Active
ACC002025,CUST02683,Savings,2022-03-15,BR0041,61166.13,Active
ACC002026,CUST03307,Savings,2022-07-27,BR0018,95666.85,Active
ACC002027,CUST01346,Savings,2022-12-12,BR0016,33042.39,Active
ACC002028,CUST02871,Savings,2022-11-02,BR0030,10821.73,Active
ACC002029,CUST03240,Current,2021-06-03,BR0028,71029.89,Active
ACC002030,CUST01148,Current,2022-03-26,BR0004,22046.44,Active
ACC002031,CUST03144,Savings,2023-04-18,BR0032,50162.82,Active
ACC002032,CUST03110,Savings,2024-11-30,BR0005,1661.58,Active
ACC002033,CUST02923,Salary,2024-08-31,BR0042,37660.91,Active
ACC002034,CUST02744,Current,2023-09-20,BR0038,10236.32,Active
ACC002035,CUST01497,Current,2025-01-19,BR0044,160166.88,Active
ACC002036,CUST02153,Savings,2024-11-17,BR0020,46523.13,Active
ACC002037,CUST00216,Savings,2024-09-11,BR0036,29372.95,Active
ACC002038,CUST01466,Salary,2020-01-03,BR0022,39480.89,Active
ACC002039,CUST01707,Current,2025-06-04,BR0050,6646.67,Active
ACC002040,CUST02096,Salary,2023-10-30,BR0026,154493.61,Active
ACC002041,CUST01480,Salary,2019-12-01,BR0035,240300.26,Active
ACC002042,CUST00007,Current,2023-11-26,BR0031,35294.99,Active
ACC002043,CUST01913,Savings,2022-05-15,BR0017,148521.39,Active
ACC002044,CUST02261,Current,2022-08-22,BR0047,11125.8,Active
ACC002045,CUST00686,Current,2019-11-30,BR0044,8463.04,Active
ACC002046,CUST04754,Savings,2021-10-28,BR0010,23135.18,Active
ACC002047,CUST00938,Current,2025-08-10,BR0045,37120.67,Active
ACC002048,CUST03752,Salary,2023-09-05,BR0034,13728.32,Active
ACC002049,CUST02596,Savings,2026-06-08,BR0005,41995.67,Active
ACC002050,CUST00067,Current,2022-11-30,BR0001,31814.18,Active
ACC002051,CUST02339,Savings,2026-01-20,BR0029,6647.74,Active
ACC002052,CUST03568,Current,2024-03-26,BR0007,41050.23,Active
ACC002053,CUST00425,Salary,2026-03-13,BR0034,62083.4,Active
ACC002054,CUST04113,Savings,2020-06-25,BR0004,27058.68,Active
ACC002055,CUST04391,Current,2023-03-31,BR0016,87831.7,Active
ACC002056,CUST01689,Salary,2025-07-04,BR0006,5110.82,Active
ACC002057,CUST00532,Current,2024-08-23,BR0015,38620.58,Active
ACC002058,CUST04382,Current,2024-12-03,BR0011,5408.15,Active
ACC002059,CUST00122,Current,2022-08-20,BR0036,5785.46,Active
ACC002060,CUST03737,Savings,2025-06-22,BR0003,10330.78,Active
ACC002061,CUST03321,Salary,2023-10-27,BR0034,7111.92,Active
ACC002062,CUST02468,Savings,2019-11-18,BR0022,11411.82,Active
ACC002063,CUST00434,Current,2022-11-18,BR0042,17034.9,Active
ACC002064,CUST00019,Savings,2019-12-24,BR0028,60149.32,Active
ACC002065,CUST01622,Savings,2023-10-18,BR0047,14982.07,Active
ACC002066,CUST02157,Savings,2026-02-08,BR0046,3285.42,Active
ACC002067,CUST00101,Current,2020-05-21,BR0003,86515.72,Active
ACC002068,CUST01600,Savings,2023-09-09,BR0012,8066.64,Inactive
ACC002069,CUST03537,Current,2021-10-17,BR0042,20527.8,Active
ACC002070,CUST02746,Salary,2024-04-10,BR0002,37640.8,Active
ACC002071,CUST01132,Savings,2020-06-06,BR0019,27988.04,Active
ACC002072,CUST00786,Current,2020-05-09,BR0010,81880.44,Active
ACC002073,CUST03350,Current,2021-09-26,BR0003,39136.22,Active
ACC002074,CUST00618,Current,2025-10-23,BR0021,7835.57,Active
ACC002075,CUST04640,Savings,2025-09-26,BR0002,300822.18,Active
ACC002076,CUST03292,Current,2025-01-07,BR0016,27811.37,Active
ACC002077,CUST04255,Savings,2020-06-13,BR0009,18456.87,Active
ACC002078,CUST01120,Current,2023-07-08,BR0003,70032.21,Active
ACC002079,CUST02618,Savings,2022-11-18,BR0038,29713.04,Active
ACC002080,CUST01443,Savings,2026-01-08,BR0024,35563.45,Active
ACC002081,CUST00226,Savings,2022-07-09,BR0043,438283.31,Active
ACC002082,CUST00380,Savings,2021-09-13,BR0008,15833.04,Active
ACC002083,CUST02098,Salary,2024-10-13,BR0020,15043.28,Active
ACC002084,CUST04718,Savings,2023-08-23,BR0013,25333.79,Active
ACC002085,CUST01428,Current,2019-12-10,BR0012,79683.6,Active
ACC002086,CUST00957,Savings,2022-05-25,BR0011,3612.51,Active
ACC002087,CUST04897,Current,2022-04-14,BR0022,2082.52,Active
ACC002088,CUST03373,Salary,2024-05-07,BR0019,10888.49,Active
ACC002089,CUST01775,Current,2026-04-05,BR0012,3100.42,Active
ACC002090,CUST02445,Current,2025-08-21,BR0040,13229.47,Active
ACC002091,CUST00041,Savings,2023-06-27,BR0017,40255.41,Active
ACC002092,CUST03523,Current,2021-06-28,BR0013,7563.59,Active
ACC002093,CUST00447,Salary,2024-11-13,BR0038,3975.11,Inactive
ACC002094,CUST02028,Current,2023-02-21,BR0049,23937.57,Active
ACC002095,CUST03880,Salary,2020-06-16,BR0016,62010.08,Active
ACC002096,CUST04693,Salary,2019-09-26,BR0041,2881.4,Active
ACC002097,CUST01453,Salary,2025-06-19,BR0031,58940.21,Active
ACC002098,CUST02919,Current,2020-09-27,BR0050,58733.61,Active
ACC002099,CUST01455,Current,2024-09-11,BR0026,69210.1,Active
ACC002100,CUST02724,Salary,2025-05-23,BR0005,95051.7,Active
ACC002101,CUST03196,Savings,2026-04-16,BR0024,309408.2,Active
ACC002102,CUST04186,Savings,2019-11-21,BR0040,14367.01,Active
ACC002103,CUST03412,Current,2023-12-16,BR0007,25121.66,Active
ACC002104,CUST03027,Savings,2023-06-06,BR0016,13363.39,Active
ACC002105,CUST04765,Salary,2020-03-27,BR0024,22078.78,Active
ACC002106,CUST03618,Current,2023-12-02,BR0049,138613.95,Active
ACC002107,CUST02604,Salary,2021-03-11,BR0015,4385.17,Active
ACC002108,CUST04598,Salary,2023-08-04,BR0045,7838.01,Active
ACC002109,CUST03341,Savings,2021-12-26,BR0049,114991.92,Active
ACC002110,CUST04724,Salary,2025-07-30,BR0022,74910.09,Active
ACC002111,CUST01263,Current,2024-06-15,BR0013,14246.15,Active
ACC002112,CUST03181,Current,2022-12-14,BR0038,61407.2,Active
ACC002113,CUST00846,Current,2026-06-19,BR0031,33171.92,Active
ACC002114,CUST03750,Salary,2024-03-16,BR0045,133296.27,Active
ACC002115,CUST01610,Salary,2025-03-17,BR0041,24086.61,Active
ACC002116,CUST01840,Current,2025-10-23,BR0018,75414.78,Active
ACC002117,CUST02348,Current,2020-01-24,BR0036,524612.04,Active
ACC002118,CUST03516,Savings,2021-10-20,BR0043,45148.8,Active
ACC002119,CUST03383,Savings,2024-08-18,BR0026,23369.66,Active
ACC002120,CUST01206,Current,2020-08-25,BR0037,52414.39,Active
ACC002121,CUST01937,Salary,2025-08-03,BR0039,14209.46,Active
ACC002122,CUST04476,Salary,2024-01-17,BR0005,386760.63,Active
ACC002123,CUST02904,Savings,2023-10-29,BR0044,27339.43,Inactive
ACC002124,CUST00683,Savings,2021-02-16,BR0026,15874.67,Active
ACC002125,CUST04222,Salary,2023-06-29,BR0013,8080.21,Active
ACC002126,CUST00725,Savings,2022-02-22,BR0016,82179.75,Active
ACC002127,CUST01706,Current,2021-01-12,BR0009,62356.61,Active
ACC002128,CUST03863,Salary,2019-12-27,BR0011,12126.82,Active
ACC002129,CUST00034,Savings,2022-02-12,BR0018,43991.06,Active
ACC002130,CUST03471,Current,2024-10-05,BR0036,3603.76,Active
ACC002131,CUST00157,Salary,2022-06-20,BR0009,27500.64,Active
ACC002132,CUST02254,Salary,2023-04-12,BR0014,37922.79,Active
ACC002133,CUST01004,Current,2020-07-31,BR0026,170893.49,Active
ACC002134,CUST04851,Current,2025-06-28,BR0050,8734.34,Active
ACC002135,CUST01507,Current,2020-12-18,BR0042,4750.37,Active
ACC002136,CUST01181,Salary,2020-04-20,BR0038,7521.24,Blocked
ACC002137,CUST01348,Current,2021-05-05,BR0045,4429.84,Active
ACC002138,CUST03322,Savings,2023-10-01,BR0013,109533.84,Active
ACC002139,CUST03769,Savings,2023-10-14,BR0048,141261.37,Active
ACC002140,CUST04823,Salary,2021-10-07,BR0020,32346.46,Active
ACC002141,CUST03240,Salary,2019-09-12,BR0017,95373.3,Active
ACC002142,CUST00655,Salary,2022-12-11,BR0008,25867.69,Active
ACC002143,CUST03389,Salary,2026-04-01,BR0025,19650.66,Active
ACC002144,CUST04647,Current,2025-12-25,BR0006,14770.02,Active
ACC002145,CUST03699,Salary,2026-07-06,BR0002,15176.92,Active
ACC002146,CUST04512,Savings,2025-03-18,BR0014,3437.98,Active
ACC002147,CUST04916,Savings,2021-02-24,BR0003,30245.59,Active
ACC002148,CUST03192,Savings,2026-03-21,BR0011,20985.76,Active
ACC002149,CUST04680,Savings,2022-11-08,BR0008,53875.59,Active
ACC002150,CUST02023,Salary,2020-01-09,BR0039,24642.51,Active
ACC002151,CUST04794,Savings,2022-03-22,BR0049,18119.71,Active
ACC002152,CUST01595,Savings,2021-03-15,BR0015,7743.18,Active
